TestCase,rTDATA,IMC,ICC,IPC,DPHC,rDirectness,tLOC,aLOC,UT,MutationScore,disjointMutationScore
org.semanticweb.rulewerk.commands.RetractCommandInterpreterTest.help_succeeds,3,9,4,1,1,0.00,17,64,1,0.00,0.00
org.semanticweb.rulewerk.graal.GraalToRulewerkModelConverterTest.testConvertExistentialRule,0,6,1,1,1,0.10,51,30,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.TerminalStylePrinterTest.testPrintCode,1,3,1,1,1,0.29,13,10,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testFullLiteral,0,10,4,1,1,0.03,27,61,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.isDirectoryValid_nonExistingDirectory_valid,1,1,1,1,1,1.00,7,8,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.TerminalStylePrinterTest.testPrintEmph,1,3,1,1,1,0.29,13,10,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.testEquals,1,40,12,2,2,0.14,32,132,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testNoDollarVariables,0,6,3,1,1,0.08,27,51,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.InteractiveShellClientTest.run_mockConfiguration,1,20,5,2,1,0.08,18,94,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentWrongLimitNoTerm_fails,2,8,3,1,1,0.28,12,110,1,0.00,0.00
org.semanticweb.rulewerk.client.picocli.PrintQueryResultsTest.setSizeOnly_and_isSizeOnly,1,2,1,1,1,1.00,7,7,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.languageStringConstantToStringTest,1,7,2,1,1,0.06,4,33,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermImplTest.datatypeConstantGetterTest,1,12,4,2,2,0.03,7,45,0,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testObjectPropertyDomain,1,30,7,1,1,0.00,10,136,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_customBracketLiteral_succeeds,1,11,4,1,1,0.10,7,69,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testPositiveLiteral,0,8,3,1,1,0.03,28,53,1,0.00,0.00
org.semanticweb.rulewerk.commands.RemoveSourceCommandInterpreterTest.wrongSecondArgumentType_fails,2,13,4,1,1,0.25,12,122,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerWriteInferencesTest.getInferences_example_succeeds,2,68,9,1,1,0.00,49,440,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnswerCountTest.pFactsQFactsUniversalRule,1,58,6,1,1,0.10,15,362,0,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseWithRdfTask_Nt_succeeds,2,18,4,1,1,0.18,20,162,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentMissingLimit_fails,2,8,3,1,1,0.28,12,110,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_customParenLiteral_succeeds,1,11,4,1,1,0.10,7,69,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentCountZero_fails,2,8,3,1,1,0.28,12,110,1,0.00,0.00
org.semanticweb.rulewerk.core.reasoner.implementation.SkolemizationTest.skolemConstant_succeeds,2,7,4,2,2,0.07,7,34,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.AnswerQueryTest.queryResultWithBlanks,1,55,7,1,1,0.12,24,389,0,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.setSaveModel_and_isSaveModel,1,2,1,1,1,1.00,17,13,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_prefixConflict_throws,0,7,4,1,1,0.07,27,56,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.NegativeLiteralImplTest.termsNoNullElements,0,2,1,1,1,1.00,5,23,0,0.00,0.00
org.semanticweb.rulewerk.client.picocli.SaveModelTest.mkdir_saveFalse,1,1,1,1,1,1.00,8,11,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.NegativeLiteralImplTest.predicateNameNotWhitespace,0,1,1,1,1,0.00,1,13,0,0.00,0.00
org.semanticweb.rulewerk.graal.GraalToRulewerkModelConverterTest.testConvertQueryExceptionNoVariables,0,1,1,1,1,1.00,43,12,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testStatementsListRemovalBeforeReason,1,43,6,1,1,0.09,8,281,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataSourceConfigurationVisitorTest.getDirCanonicalPath_relativePath_succeeds,1,1,1,1,1,1.00,12,3,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.abstractConstantRelativeIntegerToStringRoundTripTest,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.absolutizeIri_absoluteIri_identical,1,1,1,1,1,1.00,5,13,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.testStatementsListRemovalAfterReason,1,58,8,1,1,0.10,12,389,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserDataSourceTest.parseDataSourceDeclaration_sparqlSourceMalformedUri_throws,0,11,6,2,1,0.00,4,74,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.synopsis_succeeds,1,1,1,1,1,0.00,7,2,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testUnsafeNegationRule,0,9,4,1,1,0.06,27,60,1,0.00,0.00
org.semanticweb.rulewerk.commands.InterpreterTest.getters_succeed,2,10,2,1,1,0.18,15,59,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.StratifiedNegationTest.testNegationOnIDBUnstratifiable,0,0,0,0,0,0.00,21,0,0,0.00,0.00
org.semanticweb.rulewerk.commands.RemoveSourceCommandInterpreterTest.wrongSecondArgumentUnknownSource_fails,2,13,4,1,1,0.24,12,125,1,0.00,0.00
org.semanticweb.rulewerk.client.shell.TerminalStylePrinterTest.testPrintSection,1,3,1,1,1,0.29,13,10,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.testCustomDatatype,1,10,4,1,1,0.10,35,63,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogTermNamesTest.testSupportedConstantNames,0,0,0,0,0,0.00,40,0,0,0.00,0.00
org.semanticweb.rulewerk.commands.HelpCommandInterpreterTest.correctUse_succeeds,2,29,15,1,1,0.23,16,130,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.TermFactoryTest.abstractConstant_reused,2,5,4,2,2,0.31,10,33,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserParseFactTest.parseFact_namedNullDisallowed_throws,1,10,4,1,1,0.03,9,60,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_multipleBraceLiterals_succeeds,1,11,4,1,1,0.10,14,69,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.wrongRdfPredicateTermType_fails,2,10,3,1,1,0.25,12,120,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_multipleParenLiterals_succeeds,1,11,4,1,1,0.10,14,69,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.LargeAritiesTest.testPredicateAritiesExceedLimit,0,0,0,0,0,0.00,27,0,0,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentCountWithExportFile_fails,2,10,3,1,1,0.23,12,129,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testSubClassOfMinCardinality_one_filler,1,33,7,1,1,0.00,14,194,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ArgumentTest.equals_notEqualButSameType_returnsFalse,0,42,14,2,2,0.08,6,145,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeSparqlDataSourceDeclaration,3,38,16,3,3,0.05,8,153,1,0.00,0.00
org.semanticweb.rulewerk.owlapi.OwlAxiomToRulesConverterTest.testDisjointObjectProperties_topAndSimpleProperties,1,9,3,1,1,0.06,14,59,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.ArgumentTest.equals_equal_returnsTrue,0,34,13,2,2,0.04,11,123,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataFromMemoryTest.testBooleanQueryFalse,0,0,0,0,0,0.00,22,0,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_absoluteIriInRuleHead_succeeds,0,8,4,1,1,0.03,26,55,1,0.00,0.00
org.semanticweb.rulewerk.commands.LoadCommandInterpreterTest.correctUseWithOwlTask_succeeds,2,16,4,1,1,0.19,18,150,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.SerializerTest.serializeNamedNull_fails,1,3,3,1,1,0.00,7,25,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.iriRoundTripTest3,0,9,4,1,1,0.03,5,56,0,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_customPipeLiteral_succeeds,1,11,4,1,1,0.10,7,69,1,0.00,0.00
org.semanticweb.rulewerk.commands.ClearCommandInterpreterTest.correctUseRules_succeeds,2,15,4,1,1,0.26,27,125,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.wrongArgumentWrongLimitTerm_fails,2,8,3,1,1,0.28,12,110,1,0.00,0.00
org.semanticweb.rulewerk.commands.QueryCommandInterpreterTest.help_succeeds,3,9,4,1,1,0.00,17,64,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseTerm_NamedNullInBodyContext_throws,0,6,3,1,1,0.00,27,53,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserConfigurableLiteralTest.parseLiteral_nestedBraceLiteral_succeeds,1,11,4,1,1,0.10,12,69,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.PredicateImplTest.predicateNameNotWhitespace,0,0,0,0,0,0.00,1,6,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.QueryAnsweringCorrectnessTest.exportQueryAnswersToCsv_PredicateNotLoaded_KbChanged,1,38,6,1,1,0.18,12,231,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ReasonerTimeoutTest.restrictedAfterLoad,1,49,6,1,1,0.00,11,315,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ReasonerTimeoutTest.skolem,1,49,6,1,1,0.00,11,315,0,0.00,0.00
org.semanticweb.rulewerk.client.shell.ShellTest.processReadLine_startsWithAt,1,2,1,1,1,0.64,6,18,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogDataSourceConfigurationVisitorTest.visit_InMemoryDataSource_returnsNull,2,3,2,1,1,0.20,13,11,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerStateTest.testSuccessiveCloseBeforeLoad,1,4,2,1,1,0.33,7,32,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parseLiteral_escapeSequences_succeeds,0,10,4,1,1,0.03,29,61,1,0.00,0.00
org.semanticweb.rulewerk.graal.GraalToRulewerkModelConverterTest.testConvertRule,0,6,1,1,1,0.10,47,30,1,0.00,0.00
org.semanticweb.rulewerk.commands.ReasonCommandInterpreterTest.correctUse_succeeds,2,12,4,1,1,0.32,17,99,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.RuleImplTest.ruleToStringTest,3,60,21,2,2,0.07,25,193,1,0.00,0.00
org.semanticweb.rulewerk.parser.EntityTest.conjunctionToStringRoundTripTest,0,8,4,1,1,0.03,14,55,0,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogTermDatatypeConstant,0,4,2,1,1,0.92,8,14,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.ModelToVLogConverterTest.testToVLogTermArrayEmpty,0,1,1,1,1,1.00,6,7,1,0.00,0.00
org.semanticweb.rulewerk.reasoner.vlog.VLogReasonerWriteInferencesTest.writeInferences_example_succeeds,2,68,9,1,1,0.00,45,440,1,0.00,0.00
org.semanticweb.rulewerk.parser.RuleParserTest.parse_absoluteIrisInRule_succeeds,0,8,4,1,1,0.03,26,55,1,0.00,0.00
org.semanticweb.rulewerk.core.model.implementation.MergingPrefixDeclarationRegistryTest.mergePrefixDeclarations_conflictingPrefixName_renamesConflictingPrefixName,1,8,2,1,1,0.41,10,38,1,0.00,0.00
